Date,Price
2020-03-02,179154.26
2020-03-03,176219.80
2020-03-04,172515.88
2020-03-05,168805.30
2020-03-06,165101.38
2020-03-07,161384.14
2020-03-08,157816.30
2020-03-09,154655.21
2020-03-10,153575.29
2020-03-11,152861.65
2020-03-12,152174.66
2020-03-13,151487.66
2020-03-14,150800.67
2020-03-15,150087.03
2020-03-16,149512.55
2020-03-17,149431.91
2020-03-18,149304.34
2020-03-19,149256.70
2020-03-20,149262.33
2020-03-21,149214.69
2020-03-22,149087.12
2020-03-23,149092.55
2020-03-24,149044.70
2020-03-25,148917.14
2020-03-26,148922.77
2020-03-27,148741.93
2020-03-28,148747.56
2020-03-29,148633.31
2020-03-30,148572.15
2020-03-31,148577.58
2020-04-01,148583.21
2020-04-02,148588.84
2020-04-03,148594.48
2020-04-04,148600.11
2020-04-05,148605.74
2020-04-06,148611.17
2020-04-07,148616.60
2020-04-08,148622.24
2020-04-09,148627.87
2020-04-10,148633.50
2020-04-11,148639.13
2020-04-12,148644.77
2020-04-13,148650.20
2020-04-14,148655.63
2020-04-15,148661.26
2020-04-16,148666.89
2020-04-17,148672.53
2020-04-18,148678.16
2020-04-19,148683.79
2020-04-20,148688.02
