Date,Price
2020-02-24,18772.38
2020-02-25,18641.65
2020-02-26,18452.76
2020-02-27,18255.48
2020-02-28,18062.04
2020-02-29,17871.30
2020-03-01,17684.27
2020-03-02,17511.15
2020-03-03,17477.13
2020-03-04,17462.58
2020-03-05,17455.46
2020-03-06,17455.76
2020-03-07,17450.48
2020-03-08,17434.08
2020-03-09,17417.68
2020-03-10,17247.34
2020-03-11,17030.08
2020-03-12,16813.96
2020-03-13,16610.23
2020-03-14,16402.80
2020-03-15,16193.52
2020-03-16,15996.29
2020-03-17,15870.26
2020-03-18,15769.70
2020-03-19,15673.55
2020-03-20,15573.68
2020-03-21,15477.53
2020-03-22,15381.38
2020-03-23,15292.64
2020-03-24,15266.27
2020-03-25,15258.01
2020-03-26,15237.89
2020-03-27,15234.47
2020-03-28,15214.36
2020-03-29,15207.23
2020-03-30,15192.68
2020-03-31,15192.98
2020-04-01,15193.28
2020-04-02,15193.57
2020-04-03,15193.85
2020-04-04,15194.14
2020-04-05,15194.43
2020-04-06,15194.72
2020-04-07,15195.02
2020-04-08,15195.32
2020-04-09,15195.60
2020-04-10,15195.89
2020-04-11,15196.18
2020-04-12,15196.47
2020-04-13,15196.75
2020-04-14,15197.05
2020-04-15,15197.35
2020-04-16,15197.64
2020-04-17,15197.93
2020-04-18,15198.22
2020-04-19,15198.51
2020-04-20,15198.72
