Date,Price
2020-02-24,54257.90
2020-02-25,54103.21
2020-02-26,53921.90
2020-02-27,53747.24
2020-02-28,53571.64
2020-02-29,53396.98
2020-03-01,53223.24
2020-03-02,53074.15
2020-03-03,53024.55
2020-03-04,52988.15
2020-03-05,52949.53
2020-03-06,52913.41
2020-03-07,52877.29
2020-03-08,52842.10
2020-03-09,52805.05
2020-03-10,52767.08
2020-03-11,52730.96
2020-03-12,52690.62
2020-03-13,52651.29
2020-03-14,52613.31
2020-03-15,52577.19
2020-03-16,52543.86
2020-03-17,52532.85
2020-03-18,52529.27
2020-03-19,52519.19
2020-03-20,52516.69
2020-03-21,52507.40
2020-03-22,52502.90
2020-03-23,52496.53
2020-03-24,52496.68
2020-03-25,52496.82
2020-03-26,52496.97
2020-03-27,52497.11
2020-03-28,52497.26
2020-03-29,52497.41
2020-03-30,52497.56
2020-03-31,52497.70
2020-04-01,52497.85
2020-04-02,52497.99
2020-04-03,52498.14
2020-04-04,52498.28
2020-04-05,52498.43
2020-04-06,52498.58
2020-04-07,52498.72
2020-04-08,52498.87
2020-04-09,52499.01
2020-04-10,52499.16
2020-04-11,52499.30
2020-04-12,52499.45
2020-04-13,52501.32
2020-04-14,52514.63
2020-04-15,52528.72
2020-04-16,52541.88
2020-04-17,52558.76
2020-04-18,52571.92
2020-04-19,52586.02
2020-04-20,52597.28
