2019/11/12, 155437.1572580645
2019/11/14, 154842.3185483871
2019/11/15, 154247.47983870967
2019/11/17, 153652.64112903224
2019/11/19, 153039.2137096774
2019/11/20, 152481.55241935482
2019/11/22, 151868.12499999997
2019/11/24, 151291.875
2019/11/25, 150585.50403225806
2019/11/27, 149488.7701612903
2019/11/29, 148354.85887096773
2019/12/01, 147239.53629032258
2019/12/02, 146403.0443548387
2019/12/04, 146365.86693548385
2019/12/06, 146365.86693548385
2019/12/07, 146365.86693548385
2019/12/09, 145672.9211469534
2019/12/10, 142928.11743951612
2019/12/10, 140589.4254032258
2019/12/11, 138225.17389112903
2019/12/11, 135937.6008064516
2019/12/12, 133650.02772177418
2019/12/13, 131143.77912186377
2019/12/13, 128780.94758064515
2019/12/14, 126480.5947580645
2019/12/15, 124052.4445564516
2019/12/15, 121567.49551971325
2019/12/16, 119124.11290322579
2019/12/18, 118761.63306451612
2019/12/20, 118761.63306451612
2019/12/21, 118761.63306451612
2019/12/23, 118761.63306451612
2019/12/25, 118761.63306451612
2019/12/26, 118761.63306451612
2019/12/28, 118761.63306451612
2019/12/30, 118761.63306451612
2019/12/31, 118761.63306451612
2020/01/02, 118761.63306451612
2020/01/04, 118761.63306451612
2020/01/06, 118761.63306451612
2020/01/07, 118761.63306451612
2020/01/09, 118761.63306451612
2020/01/11, 118761.63306451612
2020/01/12, 118761.63306451612
2020/01/14, 118761.63306451612
2020/01/16, 118761.63306451612
2020/01/17, 118761.63306451612
2020/01/19, 118761.63306451612
2020/01/21, 118761.63306451612
2020/01/23, 118761.63306451612
2020/01/24, 118761.63306451612
2020/01/26, 118761.63306451612
2020/01/28, 118761.63306451612
2020/01/29, 118761.63306451612
2020/01/31, 118761.63306451612
2020/02/02, 118761.63306451612
2020/02/03, 118761.63306451612
2020/02/05, 118761.63306451612
2020/02/07, 118761.63306451612
2020/02/08, 118761.63306451612
2020/02/10, 118761.63306451612
2020/02/12, 118761.63306451612
2020/02/14, 118761.63306451612
2020/02/15, 118761.63306451612
2020/02/17, 118761.63306451612
2020/02/19, 118761.63306451612
2020/02/20, 118761.63306451612
2020/02/22, 118761.63306451612
2020/02/23, 118761.63306451612
