Date,Price
2019-08-11,25868.57
2019-08-12,25807.31
2019-08-13,25683.16
2019-08-14,25533.49
2019-08-15,25385.51
2019-08-16,25256.26
2019-08-17,25137.19
2019-08-18,25011.32
2019-08-19,24955.17
2019-08-20,24909.21
2019-08-21,24881.94
2019-08-22,24868.29
2019-08-23,24847.83
2019-08-24,24820.56
2019-08-25,24806.91
2019-08-26,24786.45
2019-08-27,24735.38
2019-08-28,24684.33
2019-08-29,24633.27
2019-08-30,24592.40
2019-08-31,24531.13
2019-09-01,24480.08
2019-09-02,24432.42
2019-09-03,24391.55
2019-09-04,24367.69
2019-09-05,24350.64
2019-09-06,24323.37
2019-09-07,24306.32
2019-09-08,24282.46
2019-09-09,24255.19
2019-09-10,24234.74
2019-09-11,24221.08
2019-09-12,24200.61
2019-09-13,24180.15
2019-09-14,24163.09
2019-09-15,24146.03
2019-09-16,24118.77
2019-09-17,24091.51
2019-09-18,24064.26
2019-09-19,24036.99
2019-09-20,24009.73
2019-09-21,23982.48
2019-09-22,23955.21
2019-09-23,23927.95
2019-09-24,23927.90
2019-09-25,23907.43
2019-09-26,23907.36
2019-09-27,23907.31
2019-09-28,23900.45
2019-09-29,23886.79
2019-09-30,23886.73
2019-10-01,23886.68
2019-10-02,23886.61
2019-10-03,23886.56
2019-10-04,23886.50
2019-10-05,23886.43
2019-10-06,23886.38
2019-10-07,23886.32
2019-10-08,23886.26
2019-10-09,23886.19
2019-10-10,23886.14
2019-10-11,23886.08
2019-10-12,23886.02
2019-10-13,23885.96
2019-10-14,23885.91
2019-10-15,23885.84
2019-10-16,23885.79
2019-10-17,23885.73
2019-10-18,23885.66
2019-10-19,23885.60
2019-10-20,23885.54
2019-10-21,23885.49
2019-10-22,23865.02
2019-10-23,23844.57
2019-10-24,23830.91
2019-10-25,23817.24
2019-10-26,23803.59
2019-10-27,23783.13
2019-10-28,23762.67
2019-10-29,23742.21
2019-10-30,23697.95
2019-10-31,23650.28
2019-11-01,23609.42
2019-11-02,23568.56
2019-11-03,23527.70
2019-11-04,23490.24
2019-11-05,23456.18
2019-11-06,23449.32
2019-11-07,23435.66
2019-11-08,23415.20
2019-11-09,23408.35
2019-11-10,23394.68
2019-11-11,23374.22
2019-11-12,23360.57
2019-11-13,23333.30
2019-11-14,23312.85
2019-11-15,23292.39
2019-11-16,23271.92
2019-11-17,23244.65
2019-11-18,23231.00
2019-11-19,23210.54
2019-11-20,23196.88
2019-11-21,23190.02
2019-11-22,23169.57
2019-11-23,23155.90
2019-11-24,23149.04
2019-11-25,23121.79
2019-11-26,23094.52
2019-11-27,23067.26
2019-11-28,23040.01
2019-11-29,23012.74
2019-11-30,22978.67
2019-12-01,22954.82
2019-12-02,22924.16
2019-12-03,22883.29
2019-12-04,22852.64
2019-12-05,22821.98
2019-12-06,22781.11
2019-12-07,22750.46
2019-12-08,22719.80
2019-12-09,22685.73
2019-12-10,22678.88
2019-12-11,22678.82
2019-12-12,22678.76
2019-12-13,22678.69
2019-12-14,22678.64
2019-12-15,22678.58
2019-12-16,22678.51
2019-12-17,22678.46
2019-12-18,22678.40
2019-12-19,22678.34
2019-12-20,22678.28
2019-12-21,22678.23
2019-12-22,22678.16
2019-12-23,22678.10
2019-12-24,22678.04
2019-12-25,22677.99
2019-12-26,22677.92
2019-12-27,22677.87
2019-12-28,22677.81
2019-12-29,22677.74
2019-12-30,22682.79
2019-12-31,22647.03
2020-01-01,22606.16
2020-01-02,22555.11
2020-01-03,22517.65
2020-01-04,22463.18
2020-01-05,22415.51
2020-01-06,22371.26
2020-01-07,22344.00
2020-01-08,22330.33
2020-01-09,22320.08
2020-01-10,22309.82
2020-01-11,22289.36
2020-01-12,22289.30
2020-01-13,22268.85
2020-01-14,22268.78
2020-01-15,22268.73
2020-01-16,22268.67
2020-01-17,22268.60
2020-01-18,22268.54
2020-01-19,22268.48
2020-01-20,22268.43
2020-01-21,22268.36
2020-01-22,22268.31
2020-01-23,22268.25
2020-01-24,22268.19
2020-01-25,22268.13
2020-01-26,22268.08
2020-01-27,22268.01
2020-01-28,22267.96
2020-01-29,22267.90
2020-01-30,22267.83
2020-01-31,22267.77
2020-02-01,22267.71
2020-02-02,22267.66
2020-02-03,22267.59
2020-02-04,22267.54
2020-02-05,22267.48
2020-02-06,22267.42
2020-02-07,22267.36
2020-02-08,22267.31
2020-02-09,22267.24
2020-02-10,22267.17
2020-02-11,22267.12
2020-02-12,22267.06
2020-02-13,22267.00
2020-02-14,22266.94
2020-02-15,22266.89
2020-02-16,22266.82
2020-02-17,22266.77
2020-02-18,22266.71
2020-02-19,22266.65
2020-02-20,22266.59
2020-02-21,22266.54
2020-02-22,22266.47
2020-02-23,22266.40
2020-02-24,22286.75
2020-02-25,22371.70
2020-02-26,22477.04
2020-02-27,22612.99
2020-02-28,22694.53
2020-02-29,22850.88
2020-03-01,23000.42
2020-03-02,23092.17
2020-03-03,23126.11
2020-03-04,23095.44
2020-03-05,23081.79
2020-03-06,23054.53
2020-03-07,23034.07
2020-03-08,23010.21
2020-03-09,22986.35
2020-03-10,22965.89
2020-03-11,22959.03
2020-03-12,22938.58
2020-03-13,22924.91
2020-03-14,22911.24
2020-03-15,22897.59
2020-03-16,22883.93
2020-03-17,22877.06
2020-03-18,22877.01
2020-03-19,22876.95
2020-03-20,22876.89
2020-03-21,22876.83
2020-03-22,22876.78
2020-03-23,22876.71
2020-03-24,22876.66
2020-03-25,22876.60
2020-03-26,22876.54
2020-03-27,22876.47
2020-03-28,22876.42
2020-03-29,22876.36
2020-03-30,22876.29
2020-03-31,22876.24
2020-04-01,22876.18
2020-04-02,22876.12
2020-04-03,22876.06
2020-04-04,22876.01
2020-04-05,22875.94
2020-04-06,22875.88
2020-04-07,22875.82
2020-04-08,22875.77
2020-04-09,22875.70
2020-04-10,22875.65
2020-04-11,22875.59
2020-04-12,22875.52
2020-04-13,22875.47
2020-04-14,22861.81
2020-04-15,22848.15
2020-04-16,22834.49
2020-04-17,22820.84
2020-04-18,22807.17
2020-04-19,22793.50
2020-04-20,22773.06
