2019/09/16, 73815.625
2019/09/17, 73421.40924520767
2019/09/18, 73050.66693290735
2019/09/19, 72677.8534345048
2019/09/20, 72280.1857028754
2019/09/21, 71882.51797124601
2019/09/22, 71484.85023961661
2019/09/23, 71071.99380990415
2019/09/26, 70996.05031948882
2019/09/29, 70996.05031948882
2019/10/01, 70996.05031948882
2019/10/04, 70996.05031948882
2019/10/06, 70993.03768515828
2019/10/09, 70914.70919256462
2019/10/12, 70800.22908800465
2019/10/14, 70694.78688643625
2019/10/17, 70619.47102817311
2019/10/19, 70544.15516990997
2019/10/22, 70349.84025559106
2019/10/24, 69959.27373345505
2019/10/25, 69587.64376996805
2019/10/27, 69211.27966681881
2019/10/29, 68894.73787394713
2019/11/01, 68724.52403427244
2019/11/03, 68567.8670490851
2019/11/06, 68486.5259221609
2019/11/08, 68450.3743101946
2019/11/11, 68414.22269822829
2019/11/14, 68411.21006389776
2019/11/16, 68411.21006389776
2019/11/19, 68411.21006389776
2019/11/21, 68411.21006389776
2019/11/24, 68411.21006389776
2019/11/27, 68411.21006389776
2019/11/29, 68411.21006389776
2019/12/02, 68411.21006389776
2019/12/04, 68411.21006389776
2019/12/07, 68411.21006389776
2019/12/10, 68411.21006389776
2019/12/12, 68411.21006389776
2019/12/15, 68411.21006389776
2019/12/18, 68411.21006389776
2019/12/20, 68411.21006389776
2019/12/23, 68411.21006389776
2019/12/25, 68411.21006389776
2019/12/28, 68411.21006389776
2019/12/31, 68411.21006389776
2020/01/02, 68411.21006389776
2020/01/05, 68411.21006389776
2020/01/07, 68411.21006389776
2020/01/10, 68411.21006389776
2020/01/13, 68411.21006389776
2020/01/15, 68411.21006389776
2020/01/18, 68411.21006389776
2020/01/20, 68411.21006389776
2020/01/23, 68411.21006389776
2020/01/26, 68411.21006389776
2020/01/28, 68411.21006389776
2020/01/31, 68411.21006389776
2020/02/03, 68441.33640720302
2020/02/04, 68759.16932907348
2020/02/06, 69107.1285942492
2020/02/07, 69455.08785942492
2020/02/08, 69803.04712460063
2020/02/09, 70184.14536741214
2020/02/11, 70482.39616613419
2020/02/14, 70498.96565495207
2020/02/17, 70498.96565495207
2020/02/19, 70498.96565495207
2020/02/22, 70498.96565495207
2020/02/24, 70498.96565495207
