2019/09/04, 148598.0769230769
2019/09/07, 148598.0769230769
2019/09/09, 148598.0769230769
2019/09/12, 148598.0769230769
2019/09/15, 148598.0769230769
2019/09/18, 148598.0769230769
2019/09/21, 148598.0769230769
2019/09/24, 148598.0769230769
2019/09/26, 148383.1585081585
2019/09/29, 148007.05128205128
2019/10/02, 148007.05128205128
2019/10/05, 148007.05128205128
2019/10/08, 148007.05128205128
2019/10/11, 148007.05128205128
2019/10/13, 148007.05128205128
2019/10/16, 148007.05128205128
2019/10/19, 148007.05128205128
2019/10/22, 148007.05128205128
2019/10/25, 148007.05128205128
2019/10/27, 148007.05128205128
2019/10/30, 148007.05128205128
2019/11/02, 148007.05128205128
2019/11/04, 145642.94871794872
2019/11/05, 138920.03205128206
2019/11/07, 132603.4455128205
2019/11/08, 126360.73717948717
2019/11/09, 120044.15064102564
2019/11/10, 113690.625
2019/11/11, 107127.77777777778
2019/11/12, 100429.48717948717
2019/11/14, 93337.17948717948
2019/11/15, 86244.8717948718
2019/11/17, 79152.5641025641
2019/11/19, 73833.33333333333
2019/11/22, 73537.82051282052
2019/11/25, 73537.82051282052
2019/11/28, 73537.82051282052
2019/11/30, 73537.82051282052
2019/12/03, 73537.82051282052
2019/12/06, 73537.82051282052
2019/12/09, 73591.55011655012
2019/12/12, 74397.49417249417
2019/12/15, 75525.81585081585
2019/12/17, 80654.75427350427
2019/12/18, 90012.66025641025
2019/12/18, 97769.8717948718
2019/12/19, 105748.71794871794
2019/12/20, 114244.71153846153
2019/12/21, 122001.92307692306
2019/12/22, 129980.76923076922
2019/12/22, 138423.99267399267
2019/12/24, 146972.7564102564
2019/12/26, 148598.0769230769
2019/12/29, 148598.0769230769
2020/01/01, 148598.0769230769
2020/01/04, 148598.0769230769
2020/01/07, 148598.0769230769
2020/01/10, 148598.0769230769
2020/01/12, 148598.0769230769
2020/01/15, 148598.0769230769
2020/01/18, 148598.0769230769
2020/01/21, 148598.0769230769
2020/01/24, 148598.0769230769
2020/01/27, 148598.0769230769
2020/01/29, 148598.0769230769
2020/02/01, 148598.0769230769
2020/02/04, 148598.0769230769
2020/02/07, 148598.0769230769
2020/02/10, 148598.0769230769
2020/02/13, 148598.0769230769
2020/02/15, 148598.0769230769
2020/02/18, 148598.0769230769
2020/02/21, 148598.0769230769
2020/02/23, 148598.0769230769
