2020/01/27, 161904.0996784566
2020/01/28, 161904.0996784566
2020/01/28, 161904.0996784566
2020/01/29, 161904.0996784566
2020/01/29, 161790.90470622625
2020/01/29, 161251.88102893892
2020/01/30, 160747.89389067524
2020/01/30, 160217.43683968764
2020/01/30, 159907.01695410698
2020/01/31, 159902.97427652733
2020/01/31, 159902.97427652733
2020/02/01, 159902.97427652733
2020/02/01, 159902.97427652733
2020/02/01, 159902.97427652733
2020/02/02, 159872.65419467993
2020/02/02, 159432.8686265503
2020/02/02, 158963.557073955
2020/02/02, 158479.95176848874
2020/02/03, 157999.12580385854
2020/02/03, 157509.96181672026
2020/02/03, 156993.9308681672
2020/02/03, 156879.05144694535
2020/02/04, 156879.05144694535
2020/02/04, 156879.05144694535
2020/02/05, 156879.05144694535
2020/02/05, 156879.05144694535
2020/02/06, 156879.05144694535
2020/02/06, 156879.05144694535
2020/02/06, 156879.05144694535
2020/02/07, 156879.05144694535
2020/02/07, 156879.05144694535
2020/02/08, 156879.05144694535
2020/02/08, 156879.05144694535
2020/02/09, 156879.05144694535
2020/02/09, 156879.05144694535
2020/02/10, 156879.05144694535
2020/02/10, 156879.05144694535
2020/02/10, 156879.05144694535
2020/02/11, 156879.05144694535
2020/02/11, 156879.05144694535
2020/02/12, 156879.05144694535
2020/02/12, 156701.1736334405
2020/02/12, 156189.77491961414
2020/02/13, 155656.1414790997
2020/02/13, 155080.05992399884
2020/02/13, 154966.86495176848
2020/02/14, 154966.86495176848
2020/02/14, 154966.86495176848
2020/02/15, 154966.86495176848
2020/02/15, 154966.86495176848
2020/02/16, 154966.86495176848
2020/02/16, 154966.86495176848
2020/02/16, 154966.86495176848
2020/02/17, 154966.86495176848
2020/02/17, 154966.86495176848
2020/02/18, 154966.86495176848
2020/02/18, 154966.86495176848
2020/02/19, 154966.86495176848
2020/02/19, 154902.182110494
2020/02/20, 154696.0055539316
2020/02/20, 154501.95703010817
2020/02/20, 154477.70096463023
2020/02/21, 154477.70096463023
2020/02/21, 154477.70096463023
2020/02/22, 154477.70096463023
2020/02/22, 154477.70096463023
2020/02/23, 154477.70096463023
2020/02/23, 154477.70096463023
