Date,Price
2019-11-24,105502.59
2019-11-25,105463.62
2019-11-26,105352.21
2019-11-27,105201.74
2019-11-28,105041.23
2019-11-29,104860.65
2019-11-30,104700.13
2019-12-01,104549.66
2019-12-02,104415.95
2019-12-03,104332.42
2019-12-04,104258.94
2019-12-05,104198.85
2019-12-06,104125.37
2019-12-07,104051.91
2019-12-08,103981.78
2019-12-09,103911.64
2019-12-10,103891.74
2019-12-11,103865.12
2019-12-12,103865.28
2019-12-13,103831.97
2019-12-14,103832.13
2019-12-15,103812.23
2019-12-16,103799
2019-12-17,103799.16
2019-12-18,103799.34
2019-12-19,103799.51
2019-12-20,103799.67
2019-12-21,103799.83
2019-12-22,103799.99
2019-12-23,103800.17
2019-12-24,103800.34
2019-12-25,103800.5
2019-12-26,103800.68
2019-12-27,103800.84
2019-12-28,103801
2019-12-29,103801.17
2019-12-30,103801.33
2019-12-31,103691.05
2020-01-01,103567.35
2020-01-02,103416.88
2020-01-03,103276.47
2020-01-04,103132.69
2020-01-05,103002.31
2020-01-06,102869.41
2020-01-07,102831.91
2020-01-08,102832.09
2020-01-09,102832.26
2020-01-10,102805.64
2020-01-11,102799.12
2020-01-12,102799.29
2020-01-13,102799.45
2020-01-14,102749.4
2020-01-15,102679.27
2020-01-16,102605.81
2020-01-17,102549.06
2020-01-18,102472.23
2020-01-19,102405.47
2020-01-20,102315.25
2020-01-21,102127.95
2020-01-22,101897.15
2020-01-23,101662.99
2020-01-24,101412.11
2020-01-25,101182.14
2020-01-26,100947.15
2020-01-27,100726.4
2020-01-28,100601.03
2020-01-29,100489.06
2020-01-30,100383.78
2020-01-31,100268.45
2020-02-01,100154.82
2020-02-02,100041.17
2020-02-03,99930.87
2020-02-04,99890.88
2020-02-05,99891.04
2020-02-06,99891.21
2020-02-07,99891.37
2020-02-08,99891.53
2020-02-09,99891.71
2020-02-10,99891.87
2020-02-11,99892.03
2020-02-12,99872.13
2020-02-13,99858.91
2020-02-14,99859.07
2020-02-15,99859.23
2020-02-16,99825.92
2020-02-17,99826.1
2020-02-18,99826.26
2020-02-19,99826.42
2020-02-20,99826.6
2020-02-21,99793.29
2020-02-22,99793.45
2020-02-23,99793.62
2020-02-24,99793.78
2020-02-25,99793.96
2020-02-26,99794.12
2020-02-27,99794.28
2020-02-28,99794.46
2020-02-29,99794.63
2020-03-01,99794.79
2020-03-02,99794.95
2020-03-03,99795.11
2020-03-04,99795.29
2020-03-05,99795.46
2020-03-06,99795.62
2020-03-07,99795.8
2020-03-08,99795.96
2020-03-09,99796.12
2020-03-10,99796.29
2020-03-11,99796.45
2020-03-12,99796.63
2020-03-13,99796.79
2020-03-14,99796.95
2020-03-15,99797.13
2020-03-16,99797.3
2020-03-17,99797.46
2020-03-18,99797.62
2020-03-19,99797.78
2020-03-20,99797.96
2020-03-21,99798.13
2020-03-22,99798.29
2020-03-23,99798.47
2020-03-24,99798.63
2020-03-25,99798.79
2020-03-26,99798.95
2020-03-27,99799.12
2020-03-28,99799.3
2020-03-29,99799.46
2020-03-30,99799.62
2020-03-31,99799.8
2020-04-01,99799.96
2020-04-02,99800.13
2020-04-03,99800.29
2020-04-04,99800.45
2020-04-05,99800.63
2020-04-06,99800.79
2020-04-07,99800.95
2020-04-08,99801.14
2020-04-09,99801.3
2020-04-10,99801.46
2020-04-11,99801.62
2020-04-12,99801.78
2020-04-13,99801.96
2020-04-14,99802.13
2020-04-15,99802.29
2020-04-16,99802.47
2020-04-17,99802.63
2020-04-18,99802.79
2020-04-19,99802.96
2020-04-20,99803.08
