2020/01/13, 169259.76030400468
2020/01/14, 168997.996930722
2020/01/14, 168738.59178602748
2020/01/15, 168479.18664133296
2020/01/16, 168217.42326805028
2020/01/16, 167958.01812335575
2020/01/17, 167698.6129786612
2020/01/17, 167436.84960537855
2020/01/18, 167177.444460684
2020/01/18, 166918.03931598947
2020/01/19, 166656.2759427068
2020/01/20, 166396.87079801227
2020/01/20, 166166.9435106694
2020/01/21, 166051.39030985092
2020/01/21, 165947.6282519731
2020/01/22, 165843.8661940953
2020/01/22, 165742.4623648056
2020/01/23, 165638.70030692779
2020/01/23, 165534.93824904997
2020/01/24, 165433.5344197603
2020/01/25, 165329.7723618825
2020/01/25, 165228.3685325928
2020/01/26, 165124.606474715
2020/01/26, 165020.84441683718
2020/01/27, 164924.15704472378
2020/01/27, 164900.57475884244
2020/01/28, 164900.57475884244
2020/01/29, 164900.57475884244
2020/01/29, 164900.57475884244
2020/01/30, 164900.57475884244
2020/01/30, 164900.57475884244
2020/01/31, 164900.57475884244
2020/01/31, 164900.57475884244
2020/02/01, 164900.57475884244
2020/02/02, 164900.57475884244
2020/02/02, 164900.57475884244
2020/02/03, 164900.57475884244
2020/02/03, 164900.57475884244
2020/02/04, 164900.57475884244
2020/02/04, 164900.57475884244
2020/02/05, 164900.57475884244
2020/02/06, 164900.57475884244
2020/02/06, 164900.57475884244
2020/02/07, 164900.57475884244
2020/02/07, 164900.57475884244
2020/02/08, 164900.57475884244
2020/02/08, 164900.57475884244
2020/02/09, 164900.57475884244
2020/02/09, 164900.57475884244
2020/02/10, 164900.57475884244
2020/02/11, 164900.57475884244
2020/02/11, 164900.57475884244
2020/02/12, 164900.57475884244
2020/02/12, 164900.57475884244
2020/02/13, 164900.57475884244
2020/02/13, 164900.57475884244
2020/02/14, 164900.57475884244
2020/02/15, 164900.57475884244
2020/02/15, 164900.57475884244
2020/02/16, 164900.57475884244
2020/02/16, 164900.57475884244
2020/02/17, 164900.57475884244
